engine,backend,bandwidth_hz,rate,link,channel,snr_db,snr_reference,pipe,ramp,bytes,seconds,goodput_bps,ideal_bps,efficiency,mode_min,mode_max,mode_final,mode_changes,bursts,frames_sent,frames_resent,harq_rescues,ack_timeouts,ok,wall_s
before,sim,2300,,,good,-12.0,average,fading,,2000,740.8,21.6,0.0,,0,0,0,0,20,119,23,1,2,1,0.3
before,sim,2300,,,good,-12.0,average,fading,,2000,752.7,21.3,0.0,,0,2,0,3,21,120,39,0,5,1,0.3
before,sim,2300,,,good,-12.0,average,fading,,2000,657.7,15.7,0.0,,0,1,0,2,14,84,26,0,4,0,0.2
before,sim,2300,,,good,-12.0,average,fading,,2000,813.9,19.7,0.0,,0,1,0,2,23,130,38,3,4,1,0.3
before,sim,2300,,,good,-12.0,average,fading,,2000,520.6,30.7,0.0,,0,3,0,4,15,82,12,5,1,1,0.2
before,sim,2300,,,good,-12.0,average,fading,,2000,651.2,24.6,0.0,,0,2,0,3,18,104,18,2,1,1,0.3
before,sim,2300,,,good,-12.0,average,fading,,2000,719.3,22.2,0.0,,0,0,0,0,20,115,19,3,2,1,0.3
before,sim,2300,,,good,-12.0,average,fading,,2000,730.0,21.9,0.0,,0,0,0,0,20,117,21,2,2,1,0.3
before,sim,2300,,,good,-12.0,average,fading,,2000,778.8,20.5,0.0,,0,2,0,1,21,121,33,2,4,1,0.3
before,sim,2300,,,good,-12.0,average,fading,,2000,739.9,21.6,0.0,,0,0,0,0,20,116,20,3,2,1,0.3
before,sim,2300,,,good,-12.0,average,fading,,2000,573.8,27.9,0.0,,0,2,1,7,16,91,19,2,2,1,0.2
before,sim,2300,,,good,-12.0,average,fading,,2000,741.5,21.6,0.0,,0,1,0,2,20,119,27,2,3,1,0.3
before,sim,2300,,,good,-12.0,average,fading,,2000,746.9,21.4,0.0,,0,1,0,2,20,120,28,1,3,1,0.3
before,sim,2300,,,good,-12.0,average,fading,,2000,872.5,18.3,0.0,,0,0,0,0,24,140,44,2,5,1,0.4
before,sim,2300,,,good,-12.0,average,fading,,2000,741.3,21.6,0.0,,0,0,0,0,21,114,18,3,2,1,0.3
before,sim,2300,,,good,-12.0,average,fading,,2000,899.7,17.8,0.0,,0,0,0,0,25,144,48,3,7,1,0.4
before,sim,2300,,,good,-12.0,average,fading,,2000,646.6,24.7,0.0,,0,2,0,2,18,103,18,0,2,1,0.3
before,sim,2300,,,good,-12.0,average,fading,,2000,773.3,20.7,0.0,,0,0,0,0,21,124,28,1,4,1,0.3
before,sim,2300,,,good,-12.0,average,fading,,2000,298.6,5.3,0.0,,0,1,0,1,4,24,18,0,3,0,0.1
before,sim,2300,,,good,-12.0,average,fading,,2000,782.5,20.4,0.0,,0,2,0,3,23,124,38,2,5,1,0.3
before,sim,2300,,,good,-6.0,average,fading,,2000,151.9,105.3,156.7,0.672,2,5,4,3,4,22,2,2,0,1,0.1
before,sim,2300,,,good,-6.0,average,fading,,2000,177.6,90.1,156.7,0.575,2,4,4,2,5,26,2,0,0,1,0.1
before,sim,2300,,,good,-6.0,average,fading,,2000,250.3,63.9,156.7,0.408,0,4,2,4,7,38,2,0,0,1,0.1
before,sim,2300,,,good,-6.0,average,fading,,2000,150.8,106.1,156.7,0.677,2,5,4,3,5,21,1,0,0,1,0.1
before,sim,2300,,,good,-6.0,average,fading,,2000,151.9,105.3,156.7,0.672,3,5,4,2,4,22,3,1,0,1,0.1
before,sim,2300,,,good,-6.0,average,fading,,2000,161.5,99.1,156.7,0.632,2,5,4,3,5,23,1,1,0,1,0.1
before,sim,2300,,,good,-6.0,average,fading,,2000,266.4,60.1,156.7,0.383,0,3,3,4,7,41,1,0,0,1,0.1
before,sim,2300,,,good,-6.0,average,fading,,2000,292.0,54.8,156.7,0.35,0,3,2,3,8,45,2,0,0,1,0.1
before,sim,2300,,,good,-6.0,average,fading,,2000,172.2,92.9,156.7,0.593,2,5,2,4,5,25,5,1,0,1,0.1
before,sim,2300,,,good,-6.0,average,fading,,2000,199.0,80.4,156.7,0.513,0,4,4,3,5,30,0,0,0,1,0.1
before,sim,2300,,,good,-6.0,average,fading,,2000,141.2,113.3,156.7,0.723,2,5,5,2,4,20,0,0,0,1,0.1
before,sim,2300,,,good,-6.0,average,fading,,2000,426.8,37.5,156.7,0.239,0,2,0,4,12,67,3,0,0,1,0.2
before,sim,2300,,,good,-6.0,average,fading,,2000,213.9,74.8,156.7,0.477,1,4,1,3,6,32,2,0,0,1,0.1
before,sim,2300,,,good,-6.0,average,fading,,2000,281.3,56.9,156.7,0.363,1,3,2,4,8,43,2,0,0,1,0.1
before,sim,2300,,,good,-6.0,average,fading,,2000,228.9,69.9,156.7,0.446,0,4,0,4,7,34,4,0,0,1,0.1
before,sim,2300,,,good,-6.0,average,fading,,2000,426.8,37.5,156.7,0.239,0,3,0,6,12,67,3,1,0,1,0.2
before,sim,2300,,,good,-6.0,average,fading,,2000,166.8,95.9,156.7,0.612,2,5,2,4,5,24,4,0,0,1,0.1
before,sim,2300,,,good,-6.0,average,fading,,2000,177.6,90.1,156.7,0.575,2,5,4,3,5,26,4,2,0,1,0.1
before,sim,2300,,,good,-6.0,average,fading,,2000,203.2,78.7,156.7,0.502,2,4,2,4,6,30,3,0,0,1,0.1
before,sim,2300,,,good,-6.0,average,fading,,2000,157.3,101.7,156.7,0.649,3,5,3,3,4,23,3,1,0,1,0.1
before,sim,2300,,,good,0.0,average,fading,,2000,120.9,132.3,228.4,0.58,3,5,5,1,3,17,0,0,0,1,0.1
before,sim,2300,,,good,0.0,average,fading,,2000,128.3,124.7,228.4,0.546,4,7,4,3,9,45,12,7,1,1,0.1
before,sim,2300,,,good,0.0,average,fading,,2000,120.9,132.3,228.4,0.58,3,5,5,1,3,17,0,0,0,1,0.0
before,sim,2300,,,good,0.0,average,fading,,2000,120.9,132.3,228.4,0.58,3,5,5,1,3,17,0,0,0,1,0.0
before,sim,2300,,,good,0.0,average,fading,,2000,127.4,125.6,228.4,0.55,2,7,2,6,12,68,22,10,2,1,0.1
before,sim,2300,,,good,0.0,average,fading,,2000,120.9,132.3,228.4,0.58,3,5,5,1,3,17,0,0,0,1,0.1
before,sim,2300,,,good,0.0,average,fading,,2000,130.5,122.6,228.4,0.537,3,5,4,2,4,18,1,0,0,1,0.1
before,sim,2300,,,good,0.0,average,fading,,2000,126.3,126.7,228.4,0.555,2,5,5,1,3,18,0,0,0,1,0.0
before,sim,2300,,,good,0.0,average,fading,,2000,83.5,191.6,228.4,0.839,3,8,7,7,11,56,12,4,2,1,0.1
before,sim,2300,,,good,0.0,average,fading,,2000,120.9,132.3,228.4,0.58,3,5,5,1,3,17,0,0,0,1,0.1
before,sim,2300,,,good,0.0,average,fading,,2000,104.3,153.4,228.4,0.672,3,7,7,2,5,28,0,0,0,1,0.1
before,sim,2300,,,good,0.0,average,fading,,2000,130.5,122.6,228.4,0.537,3,5,4,2,4,18,1,0,0,1,0.1
before,sim,2300,,,good,0.0,average,fading,,2000,120.9,132.3,228.4,0.58,3,5,5,1,3,17,0,0,0,1,0.1
before,sim,2300,,,good,0.0,average,fading,,2000,141.2,113.3,228.4,0.496,3,5,5,3,4,20,1,0,0,1,0.1
before,sim,2300,,,good,0.0,average,fading,,2000,120.9,132.3,228.4,0.58,3,5,5,1,3,17,0,0,0,1,0.1
before,sim,2300,,,good,0.0,average,fading,,2000,120.9,132.3,228.4,0.58,3,5,5,1,3,17,0,0,0,1,0.1
before,sim,2300,,,good,0.0,average,fading,,2000,118.7,134.8,228.4,0.59,4,7,4,3,11,51,14,1,0,1,0.1
before,sim,2300,,,good,0.0,average,fading,,2000,120.9,132.3,228.4,0.58,3,5,5,1,3,17,0,0,0,1,0.1
before,sim,2300,,,good,0.0,average,fading,,2000,108.7,147.1,228.4,0.644,4,7,4,3,12,64,19,4,0,1,0.1
before,sim,2300,,,good,0.0,average,fading,,2000,151.9,105.4,228.4,0.461,3,7,3,3,11,59,20,5,0,1,0.1
before,sim,2300,,,good,6.0,average,fading,,2000,50.5,317.1,531.3,0.597,7,9,8,2,6,31,3,0,0,1,0.1
before,sim,2300,,,good,6.0,average,fading,,2000,33.7,475.1,531.3,0.894,9,11,9,2,3,18,4,2,0,1,0.0
before,sim,2300,,,good,6.0,average,fading,,2000,37.9,422.6,531.3,0.795,7,10,10,2,4,21,0,0,0,1,0.0
before,sim,2300,,,good,6.0,average,fading,,2000,39.9,400.5,531.3,0.754,7,10,9,3,5,22,1,0,0,1,0.0
before,sim,2300,,,good,6.0,average,fading,,2000,29.5,543.1,531.3,1.022,9,11,11,1,3,14,0,0,0,1,0.0
before,sim,2300,,,good,6.0,average,fading,,2000,50.5,317.1,531.3,0.597,7,9,8,4,6,31,3,0,0,1,0.0
before,sim,2300,,,good,6.0,average,fading,,2000,47.3,338.1,531.3,0.636,7,10,9,3,5,29,4,0,0,1,0.0
before,sim,2300,,,good,6.0,average,fading,,2000,88.9,179.9,531.3,0.339,3,9,7,4,7,39,5,0,0,1,0.1
before,sim,2300,,,good,6.0,average,fading,,2000,33.7,475.1,531.3,0.894,8,11,11,2,3,18,0,0,0,1,0.0
before,sim,2300,,,good,6.0,average,fading,,2000,44.2,362.3,531.3,0.682,7,10,9,3,5,26,2,0,0,1,0.1
before,sim,2300,,,good,6.0,average,fading,,2000,48.4,330.7,531.3,0.622,7,9,8,2,5,30,2,0,0,1,0.0
before,sim,2300,,,good,6.0,average,fading,,2000,52.6,304.4,531.3,0.573,7,9,9,1,6,33,2,0,0,1,0.0
before,sim,2300,,,good,6.0,average,fading,,2000,69.4,230.7,531.3,0.434,5,9,9,4,9,46,5,0,0,1,0.1
before,sim,2300,,,good,6.0,average,fading,,2000,64.3,248.9,531.3,0.468,7,8,7,2,7,41,1,0,0,1,0.1
before,sim,2300,,,good,6.0,average,fading,,2000,65.2,245.5,531.3,0.462,7,9,7,3,8,43,7,2,0,1,0.1
before,sim,2300,,,good,6.0,average,fading,,2000,61.0,262.4,531.3,0.494,7,9,7,3,7,40,3,0,0,1,0.1
before,sim,2300,,,good,6.0,average,fading,,2000,38.9,411.1,531.3,0.774,9,10,9,1,4,22,3,0,0,1,0.0
before,sim,2300,,,good,6.0,average,fading,,2000,69.4,230.6,531.3,0.434,7,8,7,2,8,47,3,0,0,1,0.1
before,sim,2300,,,good,6.0,average,fading,,2000,49.4,323.8,531.3,0.61,7,9,7,4,6,30,6,0,0,1,0.0
before,sim,2300,,,good,6.0,average,fading,,2000,72.5,220.6,531.3,0.415,5,9,5,3,9,49,10,1,0,1,0.1
before,sim,2300,,,good,12.0,average,fading,,2000,23.2,690.8,1647.1,0.419,11,14,14,1,2,9,0,0,0,1,0.0
before,sim,2300,,,good,12.0,average,fading,,2000,23.2,690.8,1647.1,0.419,12,14,12,1,2,9,1,0,0,1,0.0
before,sim,2300,,,good,12.0,average,fading,,2000,28.4,563.3,1647.1,0.342,9,14,14,2,3,13,0,0,0,1,0.0
before,sim,2300,,,good,12.0,average,fading,,2000,26.3,607.9,1647.1,0.369,10,12,12,1,2,12,0,0,0,1,0.0
before,sim,2300,,,good,12.0,average,fading,,2000,21.1,760.0,1647.1,0.461,14,15,15,1,2,7,0,0,0,1,0.0
before,sim,2300,,,good,12.0,average,fading,,2000,26.3,607.9,1647.1,0.369,10,12,12,1,2,12,0,0,0,1,0.0
before,sim,2300,,,good,12.0,average,fading,,2000,29.5,543.1,1647.1,0.33,8,14,14,2,3,14,0,0,0,1,0.0
before,sim,2300,,,good,12.0,average,fading,,2000,32.6,490.9,1647.1,0.298,7,15,14,3,4,16,2,0,0,1,0.0
before,sim,2300,,,good,12.0,average,fading,,2000,23.2,690.8,1647.1,0.419,11,14,14,1,2,9,0,0,0,1,0.0
before,sim,2300,,,good,12.0,average,fading,,2000,29.5,543.1,1647.1,0.33,8,14,14,2,3,14,0,0,0,1,0.0
before,sim,2300,,,good,12.0,average,fading,,2000,23.2,690.8,1647.1,0.419,11,14,14,1,2,9,0,0,0,1,0.0
before,sim,2300,,,good,12.0,average,fading,,2000,29.5,543.1,1647.1,0.33,10,11,11,2,3,14,2,0,0,1,0.0
before,sim,2300,,,good,12.0,average,fading,,2000,40.0,400.3,1647.1,0.243,9,9,9,0,4,23,1,0,0,1,0.0
before,sim,2300,,,good,12.0,average,fading,,2000,25.3,633.2,1647.1,0.384,11,12,12,1,2,11,0,0,0,1,0.0
before,sim,2300,,,good,12.0,average,fading,,2000,27.4,585.0,1647.1,0.355,11,12,11,2,3,12,1,0,0,1,0.0
before,sim,2300,,,good,12.0,average,fading,,2000,33.7,475.1,1647.1,0.288,8,11,11,2,3,18,0,0,0,1,0.0
before,sim,2300,,,good,12.0,average,fading,,2000,24.2,660.8,1647.1,0.401,12,14,12,1,2,10,2,0,0,1,0.0
before,sim,2300,,,good,12.0,average,fading,,2000,29.5,543.1,1647.1,0.33,10,12,11,2,3,14,2,0,0,1,0.0
before,sim,2300,,,good,12.0,average,fading,,2000,26.3,608.5,1647.1,0.369,12,14,14,2,3,11,3,0,0,1,0.0
before,sim,2300,,,good,12.0,average,fading,,2000,30.5,524.4,1647.1,0.318,10,12,10,2,3,15,5,0,0,1,0.0
before,sim,2300,,,moderate,-12.0,average,fading,,2000,630.9,25.4,35.8,0.708,0,1,0,4,17,101,12,1,1,1,0.2
before,sim,2300,,,moderate,-12.0,average,fading,,2000,645.0,24.8,35.8,0.692,0,0,0,0,18,103,7,0,0,1,0.2
before,sim,2300,,,moderate,-12.0,average,fading,,2000,599.1,26.7,35.8,0.746,0,1,0,4,16,96,7,1,0,1,0.2
before,sim,2300,,,moderate,-12.0,average,fading,,2000,645.8,24.8,35.8,0.692,0,1,0,2,18,103,11,0,1,1,0.2
before,sim,2300,,,moderate,-12.0,average,fading,,2000,514.5,31.1,35.8,0.868,0,2,0,5,15,81,5,1,0,1,0.2
before,sim,2300,,,moderate,-12.0,average,fading,,2000,599.1,26.7,35.8,0.746,0,1,0,2,16,96,4,0,0,1,0.2
before,sim,2300,,,moderate,-12.0,average,fading,,2000,577.6,27.7,35.8,0.773,0,1,0,2,16,92,3,0,0,1,0.2
before,sim,2300,,,moderate,-12.0,average,fading,,2000,572.3,28.0,35.8,0.781,0,2,0,3,16,91,6,1,0,1,0.2
before,sim,2300,,,moderate,-12.0,average,fading,,2000,668.1,23.9,35.8,0.669,0,1,0,4,18,103,14,1,2,1,0.2
before,sim,2300,,,moderate,-12.0,average,fading,,2000,588.4,27.2,35.8,0.759,0,1,0,4,16,94,5,0,0,1,0.2
before,sim,2300,,,moderate,-12.0,average,fading,,2000,521.0,30.7,35.8,0.857,0,2,0,3,14,83,5,0,0,1,0.1
before,sim,2300,,,moderate,-12.0,average,fading,,2000,626.7,25.5,35.8,0.713,0,1,0,2,17,97,5,0,0,1,0.2
before,sim,2300,,,moderate,-12.0,average,fading,,2000,614.8,26.0,35.8,0.727,0,2,0,3,17,98,12,0,1,1,0.2
before,sim,2300,,,moderate,-12.0,average,fading,,2000,636.2,25.1,35.8,0.702,0,1,0,2,17,102,10,0,1,1,0.2
before,sim,2300,,,moderate,-12.0,average,fading,,2000,608.6,26.3,35.8,0.734,0,1,0,2,17,97,5,0,0,1,0.2
before,sim,2300,,,moderate,-12.0,average,fading,,2000,645.8,24.8,35.8,0.692,0,1,0,4,18,103,14,1,1,1,0.2
before,sim,2300,,,moderate,-12.0,average,fading,,2000,577.6,27.7,35.8,0.773,0,2,0,3,16,92,7,0,0,1,0.2
before,sim,2300,,,moderate,-12.0,average,fading,,2000,583.0,27.4,35.8,0.766,0,1,0,4,16,93,4,1,0,1,0.2
before,sim,2300,,,moderate,-12.0,average,fading,,2000,552.0,29.0,35.8,0.809,0,2,0,3,15,88,6,1,0,1,0.2
before,sim,2300,,,moderate,-12.0,average,fading,,2000,603.3,26.5,35.8,0.74,0,1,0,2,17,96,3,0,0,1,0.2
before,sim,2300,,,moderate,-6.0,average,fading,,2000,150.8,106.1,156.7,0.677,2,5,4,3,5,21,1,1,0,1,0.1
before,sim,2300,,,moderate,-6.0,average,fading,,2000,172.2,92.9,156.7,0.593,1,5,4,4,5,25,1,1,0,1,0.1
before,sim,2300,,,moderate,-6.0,average,fading,,2000,151.9,105.3,156.7,0.672,3,5,4,2,4,22,3,1,0,1,0.0
before,sim,2300,,,moderate,-6.0,average,fading,,2000,151.9,105.3,156.7,0.672,3,5,4,2,4,22,3,1,0,1,0.0
before,sim,2300,,,moderate,-6.0,average,fading,,2000,130.5,122.6,156.7,0.783,3,5,4,2,4,18,1,1,0,1,0.0
before,sim,2300,,,moderate,-6.0,average,fading,,2000,146.5,109.2,156.7,0.697,3,5,4,2,4,21,2,0,0,1,0.1
before,sim,2300,,,moderate,-6.0,average,fading,,2000,151.9,105.3,156.7,0.672,2,5,4,3,4,22,2,1,0,1,0.0
before,sim,2300,,,moderate,-6.0,average,fading,,2000,151.9,105.3,156.7,0.672,3,5,4,2,4,22,3,2,0,1,0.0
before,sim,2300,,,moderate,-6.0,average,fading,,2000,146.5,109.2,156.7,0.697,3,5,4,2,4,21,2,0,0,1,0.0
before,sim,2300,,,moderate,-6.0,average,fading,,2000,141.2,113.3,156.7,0.723,3,5,4,2,4,20,1,0,0,1,0.1
before,sim,2300,,,moderate,-6.0,average,fading,,2000,141.2,113.3,156.7,0.723,3,5,4,2,4,20,1,0,0,1,0.1
before,sim,2300,,,moderate,-6.0,average,fading,,2000,261.0,61.3,156.7,0.391,0,4,4,4,7,40,1,0,0,1,0.1
before,sim,2300,,,moderate,-6.0,average,fading,,2000,146.5,109.2,156.7,0.697,3,5,4,2,4,21,2,0,0,1,0.1
before,sim,2300,,,moderate,-6.0,average,fading,,2000,146.5,109.2,156.7,0.697,3,5,4,2,4,21,2,0,0,1,0.1
before,sim,2300,,,moderate,-6.0,average,fading,,2000,141.2,113.3,156.7,0.723,3,5,4,2,4,20,1,0,0,1,0.0
before,sim,2300,,,moderate,-6.0,average,fading,,2000,146.5,109.2,156.7,0.697,3,5,4,2,4,21,2,1,0,1,0.0
before,sim,2300,,,moderate,-6.0,average,fading,,2000,146.5,109.2,156.7,0.697,3,5,4,2,4,21,2,1,0,1,0.1
before,sim,2300,,,moderate,-6.0,average,fading,,2000,157.3,101.7,156.7,0.649,2,5,4,3,4,23,3,1,0,1,0.1
before,sim,2300,,,moderate,-6.0,average,fading,,2000,141.2,113.3,156.7,0.723,2,5,5,2,4,20,0,0,0,1,0.0
before,sim,2300,,,moderate,-6.0,average,fading,,2000,182.9,87.5,156.7,0.558,0,5,5,3,5,27,0,0,0,1,0.1
before,sim,2300,,,moderate,0.0,average,fading,,2000,113.7,140.7,228.4,0.616,3,7,7,4,7,35,7,3,0,1,0.0
before,sim,2300,,,moderate,0.0,average,fading,,2000,120.9,132.3,228.4,0.58,3,5,5,1,3,17,0,0,0,1,0.0
before,sim,2300,,,moderate,0.0,average,fading,,2000,139.2,115.0,228.4,0.503,3,7,3,8,14,66,23,5,2,1,0.1
before,sim,2300,,,moderate,0.0,average,fading,,2000,100.2,159.7,228.4,0.699,4,7,4,5,13,59,13,6,0,1,0.1
before,sim,2300,,,moderate,0.0,average,fading,,2000,106.8,149.9,228.4,0.656,3,7,5,4,10,47,13,7,1,1,0.1
before,sim,2300,,,moderate,0.0,average,fading,,2000,105.5,151.6,228.4,0.664,4,7,4,5,13,60,16,5,0,1,0.1
before,sim,2300,,,moderate,0.0,average,fading,,2000,120.9,132.3,228.4,0.58,3,5,5,1,3,17,0,0,0,1,0.0
before,sim,2300,,,moderate,0.0,average,fading,,2000,123.8,129.3,228.4,0.566,2,7,3,9,14,70,24,8,3,1,0.1
before,sim,2300,,,moderate,0.0,average,fading,,2000,115.6,138.5,228.4,0.606,4,7,4,5,11,48,10,2,0,1,0.1
before,sim,2300,,,moderate,0.0,average,fading,,2000,101.3,157.9,228.4,0.692,5,7,5,1,5,24,4,0,0,1,0.0
before,sim,2300,,,moderate,0.0,average,fading,,2000,120.9,132.3,228.4,0.579,4,7,4,5,11,49,12,0,0,1,0.1
before,sim,2300,,,moderate,0.0,average,fading,,2000,120.9,132.3,228.4,0.58,3,5,5,1,3,17,0,0,0,1,0.0
before,sim,2300,,,moderate,0.0,average,fading,,2000,113.5,141.0,228.4,0.618,3,7,5,3,8,37,12,3,1,1,0.0
before,sim,2300,,,moderate,0.0,average,fading,,2000,113.3,141.2,228.4,0.618,4,7,4,5,11,53,14,7,0,1,0.1
before,sim,2300,,,moderate,0.0,average,fading,,2000,115.7,138.3,228.4,0.606,4,7,5,3,7,36,12,3,1,1,0.1
before,sim,2300,,,moderate,0.0,average,fading,,2000,113.8,140.6,228.4,0.616,5,7,5,3,8,37,12,7,0,1,0.1
before,sim,2300,,,moderate,0.0,average,fading,,2000,118.8,134.6,228.4,0.59,4,7,4,3,10,48,12,3,0,1,0.1
before,sim,2300,,,moderate,0.0,average,fading,,2000,120.9,132.3,228.4,0.58,3,5,5,1,3,17,0,0,0,1,0.0
before,sim,2300,,,moderate,0.0,average,fading,,2000,111.4,143.7,228.4,0.629,3,7,4,3,7,32,4,1,1,1,0.1
before,sim,2300,,,moderate,0.0,average,fading,,2000,120.9,132.3,228.4,0.58,3,5,5,1,3,17,0,0,0,1,0.1
before,sim,2300,,,moderate,6.0,average,fading,,2000,59.9,267.0,531.3,0.503,7,9,7,3,7,39,2,0,0,1,0.1
before,sim,2300,,,moderate,6.0,average,fading,,2000,45.2,353.9,531.3,0.666,7,9,9,2,5,27,0,0,0,1,0.0
before,sim,2300,,,moderate,6.0,average,fading,,2000,61.0,262.4,531.3,0.494,7,8,7,3,7,40,3,0,0,1,0.0
before,sim,2300,,,moderate,6.0,average,fading,,2000,36.8,434.7,531.3,0.818,8,10,10,2,4,20,0,0,0,1,0.0
before,sim,2300,,,moderate,6.0,average,fading,,2000,55.7,287.1,531.3,0.54,7,8,7,3,6,36,2,0,0,1,0.1
before,sim,2300,,,moderate,6.0,average,fading,,2000,38.9,411.1,531.3,0.774,8,10,9,3,4,22,1,1,0,1,0.0
before,sim,2300,,,moderate,6.0,average,fading,,2000,47.3,338.1,531.3,0.636,7,9,8,2,5,29,1,0,0,1,0.0
before,sim,2300,,,moderate,6.0,average,fading,,2000,35.8,447.5,531.3,0.842,8,10,9,2,4,19,1,0,0,1,0.0
before,sim,2300,,,moderate,6.0,average,fading,,2000,32.6,490.5,531.3,0.923,9,11,10,2,3,17,2,1,0,1,0.0
before,sim,2300,,,moderate,6.0,average,fading,,2000,58.9,271.8,531.3,0.512,7,8,8,2,7,38,2,0,0,1,0.1
before,sim,2300,,,moderate,6.0,average,fading,,2000,52.6,304.4,531.3,0.573,7,8,8,2,6,33,1,0,0,1,0.0
before,sim,2300,,,moderate,6.0,average,fading,,2000,47.3,338.1,531.3,0.636,7,9,8,3,5,29,1,0,0,1,0.0
before,sim,2300,,,moderate,6.0,average,fading,,2000,38.9,411.1,531.3,0.774,8,10,9,2,4,22,1,0,0,1,0.0
before,sim,2300,,,moderate,6.0,average,fading,,2000,42.1,380.5,531.3,0.716,8,10,8,3,5,24,3,0,0,1,0.0
before,sim,2300,,,moderate,6.0,average,fading,,2000,41.0,390.2,531.3,0.734,8,10,8,4,5,23,2,0,0,1,0.0
before,sim,2300,,,moderate,6.0,average,fading,,2000,72.5,220.7,531.3,0.415,5,8,7,3,10,48,4,0,0,1,0.1
before,sim,2300,,,moderate,6.0,average,fading,,2000,35.8,447.5,531.3,0.842,8,10,9,2,4,19,1,0,0,1,0.0
before,sim,2300,,,moderate,6.0,average,fading,,2000,43.1,371.2,531.3,0.699,7,10,8,4,5,25,3,1,0,1,0.0
before,sim,2300,,,moderate,6.0,average,fading,,2000,52.6,304.4,531.3,0.573,7,9,8,2,6,33,3,0,0,1,0.0
before,sim,2300,,,moderate,6.0,average,fading,,2000,57.8,276.8,531.3,0.521,7,8,8,1,7,37,1,0,0,1,0.0
before,sim,2300,,,moderate,12.0,average,fading,,2000,25.2,633.9,1464.9,0.433,11,14,12,2,3,10,1,0,0,1,0.0
before,sim,2300,,,moderate,12.0,average,fading,,2000,29.5,543.1,1464.9,0.371,9,12,12,2,3,14,0,0,0,1,0.0
before,sim,2300,,,moderate,12.0,average,fading,,2000,28.4,563.3,1464.9,0.385,10,11,11,2,3,13,1,0,0,1,0.0
before,sim,2300,,,moderate,12.0,average,fading,,2000,23.2,690.8,1464.9,0.472,11,14,14,1,2,9,0,0,0,1,0.0
before,sim,2300,,,moderate,12.0,average,fading,,2000,23.2,690.8,1464.9,0.472,11,14,14,1,2,9,0,0,0,1,0.0
before,sim,2300,,,moderate,12.0,average,fading,,2000,23.2,690.8,1464.9,0.472,11,14,14,1,2,9,0,0,0,1,0.0
before,sim,2300,,,moderate,12.0,average,fading,,2000,26.3,607.9,1464.9,0.415,10,12,12,1,2,12,0,0,0,1,0.0
before,sim,2300,,,moderate,12.0,average,fading,,2000,23.2,690.8,1464.9,0.472,11,14,14,1,2,9,0,0,0,1,0.0
before,sim,2300,,,moderate,12.0,average,fading,,2000,25.2,633.9,1464.9,0.433,11,14,12,2,3,10,1,0,0,1,0.0
before,sim,2300,,,moderate,12.0,average,fading,,2000,29.5,543.1,1464.9,0.371,10,11,11,2,3,14,2,0,0,1,0.0
before,sim,2300,,,moderate,12.0,average,fading,,2000,28.4,563.3,1464.9,0.385,10,11,11,2,3,13,1,0,0,1,0.0
before,sim,2300,,,moderate,12.0,average,fading,,2000,29.5,543.1,1464.9,0.371,9,12,12,2,3,14,0,0,0,1,0.0
before,sim,2300,,,moderate,12.0,average,fading,,2000,23.2,690.8,1464.9,0.472,11,14,14,1,2,9,0,0,0,1,0.0
before,sim,2300,,,moderate,12.0,average,fading,,2000,23.2,690.8,1464.9,0.472,11,14,14,1,2,9,0,0,0,1,0.0
before,sim,2300,,,moderate,12.0,average,fading,,2000,23.2,690.8,1464.9,0.472,11,14,14,1,2,9,0,0,0,1,0.0
before,sim,2300,,,moderate,12.0,average,fading,,2000,28.4,563.3,1464.9,0.385,10,11,11,2,3,13,1,0,0,1,0.0
before,sim,2300,,,moderate,12.0,average,fading,,2000,23.2,690.8,1464.9,0.472,11,14,14,1,2,9,0,0,0,1,0.0
before,sim,2300,,,moderate,12.0,average,fading,,2000,23.2,690.8,1464.9,0.472,11,14,14,1,2,9,0,0,0,1,0.0
before,sim,2300,,,moderate,12.0,average,fading,,2000,27.4,585.0,1464.9,0.399,11,14,12,2,3,12,3,0,0,1,0.1
before,sim,2300,,,moderate,12.0,average,fading,,2000,31.6,506.9,1464.9,0.346,9,11,10,2,3,16,1,0,0,1,0.0
before,sim,2300,,,poor,-12.0,average,fading,,2000,552.0,29.0,35.8,0.809,0,2,0,4,15,88,3,1,0,1,0.2
before,sim,2300,,,poor,-12.0,average,fading,,2000,592.6,27.0,35.8,0.754,0,1,0,6,17,94,6,2,0,1,0.3
before,sim,2300,,,poor,-12.0,average,fading,,2000,608.6,26.3,35.8,0.734,0,1,0,4,17,97,8,0,0,1,0.3
before,sim,2300,,,poor,-12.0,average,fading,,2000,583.0,27.4,35.8,0.766,0,1,0,4,16,93,4,0,0,1,0.2
before,sim,2300,,,poor,-12.0,average,fading,,2000,577.6,27.7,35.8,0.773,0,1,0,5,16,92,6,1,0,1,0.2
before,sim,2300,,,poor,-12.0,average,fading,,2000,494.2,32.4,35.8,0.904,0,2,0,6,14,78,5,0,0,1,0.1
before,sim,2300,,,poor,-12.0,average,fading,,2000,577.6,27.7,35.8,0.773,0,1,0,4,16,92,6,1,0,1,0.2
before,sim,2300,,,poor,-12.0,average,fading,,2000,581.8,27.5,35.8,0.768,0,1,0,6,17,92,4,1,0,1,0.2
before,sim,2300,,,poor,-12.0,average,fading,,2000,541.3,29.6,35.8,0.825,0,2,0,5,15,86,4,2,0,1,0.1
